Customer,State,Customer Lifetime Value,Response,Coverage,Education,Effective To Date,EmploymentStatus,Gender,Income,Location Code,Marital Status,Monthly Premium Auto,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Policy Type,Policy,Renew Offer Type,Sales Channel,Total Claim Amount,Vehicle Class,Vehicle Size
SC92090,Arizona,8717.049833,Yes,Basic,College,2/14/11,Employed,M,83846,Suburban,Married,74,22,94,3,2,Personal Auto,Personal L2,Offer2,Agent,355.2,Four-Door Car,Large
LN55080,Oregon,17732.46488,No,Basic,Bachelor,2/14/11,Employed,F,42191,Rural,Married,74,2,43,1,2,Special Auto,Special L2,Offer1,Call Center,68.647736,Two-Door Car,Medsize
IF38438,Arizona,21522.94749,No,Extended,High School or Below,2/14/11,Employed,F,44695,Rural,Married,79,14,51,2,2,Personal Auto,Personal L2,Offer1,Call Center,81.166323,Two-Door Car,Medsize
PS69748,Washington,8717.049833,Yes,Basic,College,2/14/11,Employed,M,83846,Suburban,Married,74,22,94,3,2,Personal Auto,Personal L3,Offer2,Agent,355.2,Four-Door Car,Large
NA89685,Oregon,5746.148291,No,Basic,College,2/14/11,Employed,M,61990,Rural,Married,72,21,47,0,9,Personal Auto,Personal L3,Offer1,Agent,48.884434,Four-Door Car,Medsize
RJ90816,California,3344.809462,No,Extended,College,2/14/11,Employed,F,33243,Rural,Married,85,13,19,0,1,Personal Auto,Personal L3,Offer2,Call Center,24.555177,Four-Door Car,Small
NB54665,Arizona,2514.59196,Yes,Basic,High School or Below,2/14/11,Employed,F,43860,Rural,Single,65,15,58,0,1,Corporate Auto,Corporate L1,Offer2,Agent,156.124914,Four-Door Car,Medsize
BU14748,Arizona,3618.686938,No,Extended,High School or Below,2/14/11,Employed,M,50755,Suburban,Married,91,21,25,0,1,Personal Auto,Personal L3,Offer4,Agent,436.8,Two-Door Car,Medsize
LD26428,Oregon,4893.291507,No,Basic,Bachelor,2/14/11,Unemployed,M,0,Suburban,Single,73,11,56,0,5,Corporate Auto,Corporate L3,Offer2,Branch,680.047456,Four-Door Car,Medsize
NL74789,California,7324.928202,No,Premium,Bachelor,2/14/11,Unemployed,F,0,Suburban,Single,105,4,98,0,6,Special Auto,Special L2,Offer1,Branch,504,Two-Door Car,Medsize
IF87079,Arizona,5801.128252,No,Basic,Master,2/14/11,Employed,F,48927,Rural,Divorced,72,1,51,0,9,Personal Auto,Personal L2,Offer1,Agent,139.354893,Four-Door Car,Medsize
SV28347,California,8485.330004,No,Basic,High School or Below,2/14/11,Employed,M,32607,Suburban,Single,111,27,79,1,8,Corporate Auto,Corporate L3,Offer2,Branch,532.8,SUV,Medsize
MM45334,Oregon,8169.513982,No,Basic,College,2/14/11,Employed,F,40803,Rural,Single,71,8,19,3,2,Personal Auto,Personal L3,Offer3,Call Center,122.912377,Four-Door Car,Medsize
QF21045,Oregon,2735.538859,No,Basic,College,2/14/11,Employed,F,99205,Urban,Married,68,7,21,0,1,Personal Auto,Personal L2,Offer2,Branch,323.246017,Two-Door Car,Medsize
GM63998,Oregon,32613.69038,No,Premium,Doctor,2/14/11,Employed,F,45173,Suburban,Married,268,20,57,0,2,Personal Auto,Personal L3,Offer3,Call Center,1286.4,Luxury Car,Medsize
ZS22428,California,4916.577034,No,Basic,Bachelor,2/14/11,Employed,F,21907,Rural,Married,62,6,47,0,3,Personal Auto,Personal L3,Offer2,Agent,2.96438,Four-Door Car,Medsize
LC33025,Oregon,7918.334928,No,Extended,College,2/14/11,Employed,M,44698,Suburban,Married,211,0,88,4,1,Personal Auto,Personal L2,Offer1,Call Center,1012.8,Luxury Car,Medsize
KV99550,California,6514.954043,No,Basic,High School or Below,2/14/11,Unemployed,M,0,Suburban,Married,61,12,75,1,2,Personal Auto,Personal L3,Offer2,Agent,292.8,Four-Door Car,Small
JT41591,Washington,2705.987629,No,Extended,College,2/14/11,Unemployed,M,0,Suburban,Single,83,15,85,1,1,Personal Auto,Personal L1,Offer1,Agent,398.4,Four-Door Car,Large
HO50571,California,10208.92761,Yes,Extended,College,2/14/11,Employed,F,35482,Suburban,Married,129,21,59,0,3,Personal Auto,Personal L3,Offer1,Branch,619.2,SUV,Medsize
BH86846,Washington,20708.25881,No,Basic,High School or Below,2/14/11,Employed,M,92079,Rural,Married,65,12,68,1,2,Corporate Auto,Corporate L3,Offer4,Agent,114.798771,Four-Door Car,Medsize
EE99484,Washington,2514.59196,Yes,Basic,High School or Below,2/14/11,Employed,F,43860,Rural,Single,65,15,58,0,1,Corporate Auto,Corporate L3,Offer2,Agent,156.124914,Four-Door Car,Medsize
BL93659,California,5815.049178,No,Extended,Bachelor,2/14/11,Unemployed,M,0,Suburban,Married,80,17,96,0,5,Personal Auto,Personal L2,Offer1,Call Center,384,Four-Door Car,Medsize
VD62056,Arizona,4669.22664,Yes,Premium,High School or Below,2/14/11,Employed,F,76157,Suburban,Married,116,15,80,0,1,Personal Auto,Personal L3,Offer2,Call Center,556.8,Two-Door Car,Small
GG70928,California,5004.583872,No,Basic,Master,2/14/11,Employed,F,33566,Urban,Married,63,25,56,1,4,Personal Auto,Personal L3,Offer1,Call Center,205.043307,Four-Door Car,Medsize
PB21909,Oregon,9775.816061,No,Extended,Bachelor,2/14/11,Employed,M,55632,Urban,Single,123,35,98,0,7,Personal Auto,Personal L2,Offer1,Agent,478.609999,SUV,Medsize
ZK38095,California,2369.439009,No,Basic,Bachelor,2/14/11,Unemployed,F,0,Suburban,Single,68,35,35,0,1,Personal Auto,Personal L2,Offer1,Call Center,487.345606,Four-Door Car,Small
VE64781,Arizona,2927.07045,No,Basic,Bachelor,2/14/11,Employed,F,75685,Suburban,Married,73,35,47,0,1,Personal Auto,Personal L3,Offer2,Agent,369.918482,Four-Door Car,Small
ZW19492,Oregon,2404.917967,No,Basic,Bachelor,2/14/11,Employed,M,63455,Urban,Divorced,61,26,71,0,1,Personal Auto,Personal L3,Offer1,Branch,287.654819,Two-Door Car,Medsize
ZH28312,California,5560.278162,No,Basic,Bachelor,2/14/11,Unemployed,F,0,Rural,Married,74,29,52,0,8,Corporate Auto,Corporate L2,Offer1,Branch,65.953005,Four-Door Car,Medsize
SK12432,Arizona,2388.353882,No,Basic,Bachelor,2/14/11,Unemployed,M,0,Suburban,Single,73,12,84,0,1,Personal Auto,Personal L1,Offer2,Web,677.970934,Four-Door Car,Medsize
NE22677,California,13080.78528,No,Extended,College,2/14/11,Unemployed,M,0,Suburban,Divorced,124,12,58,0,2,Special Auto,Special L2,Offer1,Web,595.2,SUV,Small
OM63954,California,9264.565015,No,Premium,Bachelor,2/14/11,Employed,F,55837,Suburban,Single,117,16,35,0,9,Personal Auto,Personal L1,Offer2,Agent,741.867506,Two-Door Car,Medsize
WV53081,Arizona,2597.864075,No,Basic,College,2/14/11,Employed,F,49308,Rural,Married,65,7,97,0,1,Corporate Auto,Corporate L1,Offer3,Agent,150.235884,Four-Door Car,Medsize
PU73561,Arizona,4196.429642,No,Basic,Bachelor,2/14/11,Employed,F,24641,Suburban,Married,105,12,82,0,1,Personal Auto,Personal L2,Offer2,Agent,504,SUV,Medsize
XQ14689,Nevada,4260.709139,No,Basic,College,2/14/11,Unemployed,M,0,Suburban,Single,62,1,73,0,3,Personal Auto,Personal L3,Offer1,Agent,446.4,Four-Door Car,Small
HL33607,Washington,8717.049833,Yes,Basic,College,2/14/11,Employed,M,83846,Suburban,Married,74,22,94,3,2,Personal Auto,Personal L2,Offer2,Agent,355.2,Four-Door Car,Large
ZK90062,Arizona,14166.20344,No,Basic,Bachelor,2/14/11,Employed,M,67588,Suburban,Divorced,118,0,58,0,2,Personal Auto,Personal L2,Offer1,Agent,566.4,Sports Car,Medsize
JD11661,Oregon,7528.092744,No,Basic,College,2/14/11,Unemployed,F,0,Suburban,Single,106,0,44,0,7,Personal Auto,Personal L2,Offer2,Agent,508.8,SUV,Medsize
LW80918,Oregon,8653.562027,No,Basic,Doctor,2/14/11,Employed,M,69704,Rural,Married,72,25,92,0,2,Personal Auto,Personal L3,Offer4,Agent,89.921281,Two-Door Car,Medsize
BH60627,Oregon,7521.194691,No,Premium,College,2/14/11,Unemployed,M,0,Suburban,Married,104,13,20,0,3,Personal Auto,Personal L3,Offer1,Branch,499.2,Four-Door Car,Small
GJ31412,Oregon,6650.816974,No,Extended,Bachelor,2/14/11,Employed,M,99494,Suburban,Married,83,11,65,0,3,Personal Auto,Personal L3,Offer2,Agent,398.4,Four-Door Car,Small
JU72142,Oregon,14002.75508,No,Basic,Bachelor,2/14/11,Employed,M,61225,Urban,Married,117,3,0,0,2,Personal Auto,Personal L3,Offer2,Call Center,442.374873,SUV,Small
YK23193,Nevada,6057.07208,Yes,Extended,Bachelor,2/14/11,Retired,M,27681,Suburban,Married,83,13,62,0,9,Personal Auto,Personal L3,Offer2,Agent,398.4,Two-Door Car,Medsize
JO32686,Arizona,8139.001346,No,Basic,Bachelor,2/14/11,Medical Leave,F,24992,Suburban,Married,106,24,8,0,3,Personal Auto,Personal L3,Offer1,Agent,508.8,SUV,Small
ZF73834,California,2582.408525,Yes,Basic,Bachelor,2/14/11,Employed,F,76731,Urban,Married,64,2,68,0,1,Personal Auto,Personal L3,Offer2,Agent,201.455005,Four-Door Car,Medsize
OG17756,Arizona,4904.894731,Yes,Extended,College,2/14/11,Retired,F,12902,Suburban,Divorced,139,3,51,0,1,Personal Auto,Personal L2,Offer1,Agent,667.2,Sports Car,Medsize
UQ16798,Arizona,10208.92761,Yes,Extended,College,2/14/11,Employed,F,35482,Suburban,Married,129,21,59,0,3,Personal Auto,Personal L2,Offer1,Branch,619.2,SUV,Medsize
VW13019,Nevada,4904.894731,Yes,Extended,College,2/14/11,Retired,F,12902,Suburban,Divorced,139,3,51,0,1,Corporate Auto,Corporate L2,Offer1,Agent,667.2,Sports Car,Medsize
NN44758,Arizona,4669.22664,Yes,Premium,High School or Below,2/14/11,Employed,F,76157,Suburban,Married,116,15,80,0,1,Personal Auto,Personal L2,Offer2,Call Center,556.8,Two-Door Car,Small
ZT18953,Oregon,8181.715637,No,Basic,Bachelor,2/14/11,Unemployed,F,0,Suburban,Married,109,25,93,0,4,Corporate Auto,Corporate L3,Offer1,Branch,523.2,SUV,Medsize
EF13716,Oregon,2697.328799,No,Basic,College,2/14/11,Employed,M,60462,Urban,Married,68,14,10,1,1,Personal Auto,Personal L3,Offer1,Agent,216.934983,Four-Door Car,Large
LZ35469,California,2582.408525,Yes,Basic,Bachelor,2/14/11,Employed,F,76731,Urban,Married,64,2,68,0,1,Personal Auto,Personal L2,Offer2,Agent,201.455005,Four-Door Car,Medsize
DB17162,Arizona,5363.405969,No,Basic,High School or Below,2/14/11,Employed,M,64324,Suburban,Married,67,7,67,0,3,Personal Auto,Personal L2,Offer3,Branch,321.6,Four-Door Car,Small
MS87381,California,23866.15656,No,Extended,High School or Below,2/14/11,Unemployed,F,0,Suburban,Married,81,27,93,1,2,Personal Auto,Personal L2,Offer3,Branch,388.8,Four-Door Car,Medsize
OV87950,California,2837.163399,No,Basic,College,2/14/11,Employed,M,29242,Suburban,Married,73,26,23,0,1,Personal Auto,Personal L1,Offer3,Branch,350.4,Two-Door Car,Large
OD85990,Oregon,3964.151263,No,Basic,Bachelor,2/14/11,Disabled,F,23474,Suburban,Divorced,102,5,21,0,1,Corporate Auto,Corporate L3,Offer1,Branch,489.6,SUV,Medsize
OI48534,California,2617.182661,No,Basic,High School or Below,2/14/11,Employed,F,98338,Rural,Single,65,13,33,0,1,Personal Auto,Personal L1,Offer3,Web,35.597288,Four-Door Car,Medsize
RH72839,Nevada,4669.22664,Yes,Premium,High School or Below,2/14/11,Employed,F,76157,Suburban,Married,116,15,80,0,1,Personal Auto,Personal L1,Offer2,Call Center,556.8,Two-Door Car,Small
UN52560,Arizona,6278.764007,No,Extended,Bachelor,2/14/11,Employed,M,47669,Suburban,Married,80,16,84,0,3,Personal Auto,Personal L3,Offer2,Branch,384,Four-Door Car,Small
OT94107,Oregon,3176.865609,No,Extended,Bachelor,2/14/11,Employed,F,35551,Suburban,Single,81,33,52,1,1,Personal Auto,Personal L2,Offer2,Branch,565.108501,Four-Door Car,Small
DD22139,Washington,7863.02773,No,Basic,College,2/14/11,Unemployed,F,0,Suburban,Divorced,72,9,28,0,2,Corporate Auto,Corporate L3,Offer1,Branch,732.352745,Two-Door Car,Small
GY99495,Oregon,6172.392406,No,Extended,Master,2/14/11,Unemployed,M,0,Suburban,Divorced,84,6,93,0,7,Corporate Auto,Corporate L3,Offer1,Web,403.2,Four-Door Car,Medsize
DJ11965,California,4904.894731,Yes,Extended,College,2/14/11,Retired,F,12902,Suburban,Divorced,139,3,51,0,1,Personal Auto,Personal L3,Offer1,Agent,667.2,Sports Car,Medsize
YY71144,Oregon,8717.049833,Yes,Basic,College,2/14/11,Employed,M,83846,Suburban,Married,74,22,94,3,2,Personal Auto,Personal L1,Offer2,Agent,355.2,Four-Door Car,Large
KG23128,Oregon,6057.07208,Yes,Extended,Bachelor,2/14/11,Retired,M,27681,Suburban,Married,83,13,62,0,9,Personal Auto,Personal L3,Offer2,Agent,398.4,Two-Door Car,Medsize
VH77056,Arizona,2448.765205,No,Basic,Bachelor,2/14/11,Employed,F,40658,Rural,Married,61,24,79,1,1,Personal Auto,Personal L2,Offer3,Call Center,38.379869,Four-Door Car,Medsize
CX65318,Arizona,17420.56565,No,Extended,Master,2/14/11,Employed,M,31737,Suburban,Married,218,17,2,0,3,Personal Auto,Personal L2,Offer1,Agent,1046.4,Luxury SUV,Medsize
FY24370,Oregon,12944.18562,No,Basic,Bachelor,2/14/11,Unemployed,M,0,Suburban,Single,191,27,49,0,3,Personal Auto,Personal L3,Offer1,Agent,1375.2,Luxury Car,Medsize
UV64489,Arizona,8716.368952,No,Basic,Bachelor,2/14/11,Employed,F,28743,Suburban,Single,112,9,13,0,3,Personal Auto,Personal L3,Offer3,Call Center,537.6,SUV,Medsize
EO77382,Arizona,8873.525122,No,Premium,Bachelor,2/14/11,Employed,F,53503,Suburban,Single,114,3,43,0,7,Personal Auto,Personal L1,Offer1,Agent,547.2,Four-Door Car,Medsize
SK32629,California,4904.894731,Yes,Extended,College,2/14/11,Retired,F,12902,Suburban,Divorced,139,3,51,0,1,Personal Auto,Personal L3,Offer1,Agent,667.2,Sports Car,Medsize
OW33876,Washington,2476.480866,No,Basic,College,2/14/11,Employed,F,47918,Urban,Married,62,2,51,0,1,Corporate Auto,Corporate L3,Offer2,Call Center,246.256648,Two-Door Car,Medsize
OP67672,Washington,9079.823377,No,Basic,Master,2/14/11,Employed,F,20290,Suburban,Married,113,6,75,0,3,Personal Auto,Personal L2,Offer4,Agent,766.519022,SUV,Medsize
OJ58066,Nevada,7025.04419,No,Extended,High School or Below,2/14/11,Employed,M,24726,Rural,Divorced,92,18,75,1,5,Personal Auto,Personal L3,Offer1,Call Center,150.693773,Four-Door Car,Medsize
ZD75163,Nevada,9295.41115,No,Premium,High School or Below,2/14/11,Unemployed,M,0,Suburban,Single,261,33,44,0,1,Corporate Auto,Corporate L3,Offer4,Call Center,2759.794354,Luxury Car,Medsize
LB98130,Oregon,7440.92353,No,Basic,Bachelor,2/14/11,Employed,M,34137,Suburban,Married,62,6,9,0,2,Personal Auto,Personal L3,Offer1,Agent,297.6,Two-Door Car,Medsize
JR26812,Nevada,12520.97907,No,Extended,College,2/14/11,Unemployed,M,0,Suburban,Single,126,4,59,0,2,Personal Auto,Personal L3,Offer3,Branch,907.2,SUV,Medsize
XW51700,Arizona,5139.561422,No,Basic,High School or Below,2/14/11,Employed,F,73180,Rural,Single,64,27,43,0,3,Personal Auto,Personal L3,Offer3,Call Center,132.543257,Four-Door Car,Medsize
XU49878,Washington,5396.311664,No,Basic,Bachelor,2/14/11,Employed,M,62039,Urban,Married,68,8,30,1,8,Personal Auto,Personal L2,Offer3,Call Center,265.877583,Four-Door Car,Medsize
NN87570,Oregon,6057.07208,Yes,Extended,Bachelor,2/14/11,Retired,M,27681,Suburban,Married,83,13,62,0,9,Corporate Auto,Corporate L3,Offer2,Agent,398.4,Two-Door Car,Medsize
HD32695,Arizona,4447.423455,No,Premium,Bachelor,2/14/11,Disabled,F,13128,Suburban,Married,118,11,21,0,1,Personal Auto,Personal L1,Offer4,Call Center,771.878514,Four-Door Car,Medsize
HS79851,Oregon,6057.07208,Yes,Extended,Bachelor,2/14/11,Retired,M,27681,Suburban,Married,83,13,62,0,9,Personal Auto,Personal L2,Offer2,Agent,398.4,Two-Door Car,Medsize
MH43755,Arizona,13881.03947,No,Premium,College,2/14/11,Disabled,F,17961,Urban,Married,181,28,51,0,3,Personal Auto,Personal L2,Offer2,Agent,476.707749,Sports Car,Medsize
TW62773,Washington,6969.880958,No,Extended,High School or Below,2/14/11,Disabled,F,27604,Suburban,Married,92,20,45,1,9,Corporate Auto,Corporate L3,Offer2,Agent,441.6,Two-Door Car,Medsize
UQ82778,Oregon,4540.9925,No,Basic,High School or Below,2/14/11,Unemployed,F,0,Suburban,Divorced,61,14,4,0,3,Personal Auto,Personal L1,Offer2,Agent,486.121464,Two-Door Car,Medsize
GL82358,Nevada,2514.59196,Yes,Basic,High School or Below,2/14/11,Employed,F,43860,Rural,Single,65,15,58,0,1,Corporate Auto,Corporate L3,Offer2,Agent,156.124914,Four-Door Car,Medsize
BR44176,California,4669.22664,Yes,Premium,High School or Below,2/14/11,Employed,F,76157,Suburban,Married,116,15,80,0,1,Personal Auto,Personal L3,Offer2,Call Center,556.8,Two-Door Car,Small
DH99299,California,8717.049833,Yes,Basic,College,2/14/11,Employed,M,83846,Suburban,Married,74,22,94,3,2,Personal Auto,Personal L2,Offer2,Agent,355.2,Four-Door Car,Large
MZ10085,Nevada,4328.373176,No,Basic,High School or Below,2/14/11,Employed,M,72531,Suburban,Married,109,35,20,1,1,Personal Auto,Personal L2,Offer2,Call Center,523.2,Sports Car,Medsize
NE16405,California,2582.408525,Yes,Basic,Bachelor,2/14/11,Employed,F,76731,Urban,Married,64,2,68,0,1,Personal Auto,Personal L2,Offer2,Agent,201.455005,Four-Door Car,Medsize
QG22665,Arizona,5000.61936,No,Basic,College,2/14/11,Employed,M,43723,Suburban,Married,66,31,61,3,7,Personal Auto,Personal L3,Offer2,Agent,316.8,Four-Door Car,Small
LT98784,Oregon,5229.986897,No,Basic,Master,2/14/11,Medical Leave,M,18129,Suburban,Single,69,21,56,0,5,Personal Auto,Personal L3,Offer1,Agent,364.695093,Four-Door Car,Medsize
KA98111,Washington,2513.117202,No,Basic,Bachelor,2/14/11,Employed,M,22475,Suburban,Married,64,25,40,1,1,Personal Auto,Personal L3,Offer2,Agent,307.2,Four-Door Car,Large
WH56217,Washington,8927.565817,No,Basic,College,2/14/11,Medical Leave,M,29136,Suburban,Divorced,118,16,72,0,9,Corporate Auto,Corporate L1,Offer1,Agent,566.4,SUV,Large
LR49580,Oregon,5061.180855,No,Basic,Bachelor,2/14/11,Employed,F,59216,Urban,Married,64,0,66,2,7,Personal Auto,Personal L3,Offer2,Branch,200.493214,Four-Door Car,Large
MR84659,Oregon,10208.92761,Yes,Extended,College,2/14/11,Employed,F,35482,Suburban,Married,129,21,59,0,3,Personal Auto,Personal L3,Offer1,Branch,619.2,SUV,Medsize
CA22248,Oregon,2505.42043,No,Basic,Master,2/14/11,Employed,F,60546,Rural,Single,63,21,71,0,1,Personal Auto,Personal L3,Offer2,Branch,46.278027,Four-Door Car,Medsize
ZW33889,California,2477.708203,No,Basic,Bachelor,2/14/11,Employed,F,44280,Rural,Married,62,25,3,0,1,Corporate Auto,Corporate L3,Offer4,Call Center,130.298883,Two-Door Car,Medsize
WV57524,Oregon,10208.92761,Yes,Extended,College,2/14/11,Employed,F,35482,Suburban,Married,129,21,59,0,3,Personal Auto,Personal L1,Offer1,Branch,619.2,SUV,Medsize
FS56709,California,2874.074736,No,Basic,Doctor,2/14/11,Employed,M,44084,Urban,Married,72,26,87,0,1,Personal Auto,Personal L2,Offer3,Agent,243.598068,Four-Door Car,Large
FD21881,Oregon,3011.766294,No,Extended,College,2/14/11,Employed,M,77912,Suburban,Divorced,76,5,40,0,1,Personal Auto,Personal L3,Offer4,Agent,444.027215,Two-Door Car,Small
No59551,California,4904.894731,Yes,Extended,College,2/14/11,Retired,F,12902,Suburban,Divorced,139,3,51,0,1,Personal Auto,Personal L3,Offer1,Agent,667.2,Sports Car,Medsize
VH51235,Arizona,3097.915845,No,Extended,Bachelor,2/14/11,Unemployed,F,0,Suburban,Single,89,16,59,0,1,Personal Auto,Personal L2,Offer3,Web,427.2,Four-Door Car,Medsize
HL97125,Nevada,4669.22664,Yes,Premium,High School or Below,2/14/11,Employed,F,76157,Suburban,Married,116,15,80,0,1,Personal Auto,Personal L1,Offer2,Call Center,556.8,Two-Door Car,Small
UX94928,Arizona,10551.1476,No,Basic,High School or Below,2/14/11,Employed,M,50941,Suburban,Single,69,17,46,0,2,Personal Auto,Personal L2,Offer4,Agent,331.2,Four-Door Car,Small
KH95802,Arizona,2605.599527,No,Basic,College,2/14/11,Employed,M,20592,Urban,Single,71,15,81,1,1,Personal Auto,Personal L3,Offer4,Branch,195.153339,Two-Door Car,Medsize
WO80705,Arizona,2855.925747,No,Basic,Bachelor,2/14/11,Employed,F,50738,Suburban,Divorced,71,11,48,0,1,Personal Auto,Personal L1,Offer3,Agent,344.470631,Four-Door Car,Large
AH41449,Nevada,7907.133288,No,Basic,College,2/14/11,Employed,M,24666,Rural,Married,101,32,51,0,3,Personal Auto,Personal L2,Offer3,Branch,151.835574,Sports Car,Medsize
KE63160,Oregon,6057.07208,Yes,Extended,Bachelor,2/14/11,Retired,M,27681,Suburban,Married,83,13,62,0,9,Personal Auto,Personal L3,Offer2,Agent,398.4,Two-Door Car,Medsize
UH59257,Washington,7540.911474,No,Extended,Doctor,2/14/11,Employed,M,61726,Suburban,Married,96,33,30,2,4,Personal Auto,Personal L3,Offer2,Agent,689.507724,Two-Door Car,Medsize
FU77365,California,9246.223462,No,Basic,Bachelor,2/14/11,Employed,F,40032,Suburban,Married,118,1,50,2,7,Personal Auto,Personal L3,Offer1,Web,717.763724,SUV,Medsize
ZW76597,California,5271.372558,No,Basic,Bachelor,2/14/11,Retired,F,13215,Suburban,Married,74,30,17,1,3,Corporate Auto,Corporate L3,Offer1,Branch,443.772927,Four-Door Car,Small
UG35090,California,6045.625114,No,Extended,College,2/14/11,Employed,F,82399,Rural,Single,77,18,15,3,9,Personal Auto,Personal L3,Offer2,Agent,31.668965,Four-Door Car,Medsize
SW42446,California,10581.275,No,Extended,College,2/14/11,Employed,F,42513,Urban,Married,133,0,44,0,3,Corporate Auto,Corporate L3,Offer1,Agent,628.207511,Sports Car,Small
HO81102,Washington,4745.181764,No,Basic,High School or Below,2/14/11,Employed,M,50549,Suburban,Divorced,61,2,73,0,7,Personal Auto,Personal L3,Offer1,Agent,292.8,Four-Door Car,Medsize
QI21338,Oregon,4669.22664,Yes,Premium,High School or Below,2/14/11,Employed,F,76157,Suburban,Married,116,15,80,0,1,Personal Auto,Personal L3,Offer2,Call Center,556.8,Two-Door Car,Small
TU27017,California,6625.28717,No,Extended,Bachelor,2/14/11,Employed,M,41460,Suburban,Married,83,1,54,0,4,Personal Auto,Personal L3,Offer3,Branch,398.4,Four-Door Car,Medsize
WW16329,Oregon,10208.92761,Yes,Extended,College,2/14/11,Employed,F,35482,Suburban,Married,129,21,59,0,3,Corporate Auto,Corporate L1,Offer1,Branch,619.2,SUV,Medsize
NM18924,Oregon,30286.68586,No,Basic,High School or Below,2/14/11,Disabled,F,27587,Rural,Divorced,103,14,34,1,2,Corporate Auto,Corporate L3,Offer1,Call Center,241.141192,Sports Car,Medsize
LV94312,Oregon,4931.503095,No,Basic,College,2/14/11,Employed,M,33580,Suburban,Married,62,17,77,0,3,Corporate Auto,Corporate L3,Offer1,Agent,315.326222,Four-Door Car,Medsize
RE73564,Oregon,11533.47722,No,Extended,Bachelor,2/14/11,Employed,F,41098,Urban,Married,96,3,15,0,2,Personal Auto,Personal L1,Offer1,Branch,250.058657,Two-Door Car,Medsize
JB76199,Oregon,2415.415525,No,Basic,College,2/14/11,Employed,F,40903,Suburban,Married,61,12,5,0,1,Corporate Auto,Corporate L3,Offer2,Call Center,409.88696,Four-Door Car,Small
PA90653,Oregon,21578.86035,No,Basic,Bachelor,2/14/11,Unemployed,F,0,Suburban,Married,72,20,11,0,2,Corporate Auto,Corporate L3,Offer1,Agent,510.976913,Two-Door Car,Small
KM72781,Washington,9470.624437,No,Extended,College,2/14/11,Employed,F,22514,Urban,Married,80,22,96,0,2,Personal Auto,Personal L3,Offer2,Call Center,203.469143,Four-Door Car,Medsize
MX93376,California,6913.566525,No,Basic,College,2/14/11,Retired,F,26714,Suburban,Divorced,64,17,7,1,2,Personal Auto,Personal L1,Offer3,Call Center,307.2,Two-Door Car,Small
RJ68578,Oregon,8110.704417,No,Basic,High School or Below,2/14/11,Employed,M,76879,Suburban,Married,101,20,44,0,5,Corporate Auto,Corporate L3,Offer2,Web,487.102627,Sports Car,Large
TF80571,California,6612.617859,No,Premium,High School or Below,2/14/11,Employed,M,28792,Suburban,Single,185,34,20,3,1,Corporate Auto,Corporate L1,Offer4,Web,1166.603776,Sports Car,Small
EL11108,Oregon,14191.59699,No,Basic,Doctor,2/14/11,Employed,F,25575,Suburban,Married,117,10,41,0,2,Personal Auto,Personal L2,Offer3,Branch,561.6,SUV,Medsize
GM37281,California,2582.408525,Yes,Basic,Bachelor,2/14/11,Employed,F,76731,Urban,Married,64,2,68,0,1,Personal Auto,Personal L3,Offer2,Agent,201.455005,Four-Door Car,Medsize
WX46704,California,16109.75353,No,Basic,High School or Below,2/14/11,Unemployed,F,0,Suburban,Married,73,12,42,0,2,Personal Auto,Personal L3,Offer3,Call Center,350.4,Four-Door Car,Small
JX93039,Washington,4883.335068,No,Extended,College,2/14/11,Employed,F,40171,Urban,Married,123,13,23,0,1,Personal Auto,Personal L1,Offer2,Call Center,576.880144,SUV,Medsize
IZ50034,Washington,8062.546117,No,Basic,College,2/14/11,Employed,M,42124,Suburban,Married,101,3,78,0,6,Personal Auto,Personal L2,Offer4,Branch,484.8,SUV,Medsize
WJ20394,Nevada,5191.047011,No,Premium,High School or Below,2/14/11,Unemployed,M,0,Suburban,Married,141,7,32,0,1,Corporate Auto,Corporate L2,Offer4,Web,676.8,SUV,Medsize
YB58105,California,10865.86075,No,Premium,High School or Below,2/14/11,Unemployed,M,0,Suburban,Single,110,27,48,1,2,Corporate Auto,Corporate L1,Offer1,Agent,1066.913401,Four-Door Car,Large
OP70207,Oregon,10506.88413,No,Extended,College,2/14/11,Employed,M,37934,Urban,Divorced,137,2,58,1,8,Personal Auto,Personal L3,Offer1,Call Center,385.440163,Sports Car,Medsize
RL65736,Oregon,6274.447705,No,Extended,High School or Below,2/14/11,Medical Leave,F,13662,Suburban,Single,85,29,37,0,3,Personal Auto,Personal L1,Offer1,Agent,408,Four-Door Car,Small
FL22732,Oregon,7381.623005,No,Basic,Bachelor,2/14/11,Employed,M,64311,Urban,Married,62,21,79,0,2,Personal Auto,Personal L2,Offer4,Agent,157.174836,Four-Door Car,Medsize
JD75068,Oregon,2724.262292,No,Basic,College,2/14/11,Unemployed,F,0,Suburban,Married,70,21,70,0,1,Corporate Auto,Corporate L3,Offer1,Agent,405.384524,Four-Door Car,Medsize
CP76842,Nevada,3352.87052,No,Extended,College,2/14/11,Employed,F,95438,Rural,Married,83,25,76,0,1,Corporate Auto,Corporate L3,Offer2,Call Center,99.223092,Two-Door Car,Medsize
JE32215,California,38887.9034,No,Premium,Bachelor,2/14/11,Employed,F,44299,Rural,Married,107,0,73,0,2,Personal Auto,Personal L2,Offer2,Branch,180.085807,Two-Door Car,Medsize
